      Czas        Ft
         s         N
     26,64      1,09
     26,66      1,02
     26,68      1,32
     26,70      1,80
     26,72      1,66
     26,74      1,42
     26,76      0,98
     26,78      0,53
     26,80      0,30
     26,82      0,38
     26,84      0,76
     26,86      0,82
     26,88      0,79
     26,90      0,78
     26,92      0,59
     26,94     -0,28
     26,96     -0,98
     26,98     -1,27
     27,00     -1,36
     27,02     -0,84
     27,04     -0,32
     27,06      0,04
     27,08      0,13
     27,10     -0,42
     27,12     -0,33
     27,14     -0,98
     27,16     -1,30
     27,18     -0,91
     27,20     -0,92
     27,22     -0,56
     27,24     -0,60
     27,26     -0,58
     27,28     -0,51
     27,30     -0,49
     27,32     -0,36
     27,34      0,39
     27,36      0,29
     27,38      0,25
     27,40      0,54
     27,42      0,08
     27,44      0,51
     27,46      1,10
     27,48      0,79
     27,50      1,82
     27,52      1,80
     27,54      1,52
     27,56      1,14
     27,58      0,66
     27,60      0,45
     27,62      0,23
     27,64      0,67
     27,66      0,78
     27,68      0,85
     27,70      0,86
     27,72      0,84
     27,74      0,11
     27,76     -0,64
     27,78     -1,21
     27,80     -1,43
     27,82     -1,07
     27,84     -0,59
     27,86     -0,17
     27,88      0,19
     27,90     -0,25
     27,92     -0,24
     27,94     -0,48
     27,96     -1,34
     27,98     -0,90
     28,00     -0,77
     28,02     -0,79
     28,04     -0,46
     28,06     -0,64
     28,08     -0,53
     28,10     -0,49
     28,12     -0,47
     28,14      0,11
     28,16      0,43
     28,18      0,17
     28,20      0,62
     28,22      0,26
     28,24      0,22
     28,26      1,11
     28,28      1,04
     28,30      1,28
     28,32      1,94
     28,34      1,70
     28,36      1,23
     28,38      0,83
     28,40      0,59
     28,42      0,25
     28,44      0,43
     28,46      0,78
     28,48      0,86
     28,50      0,87
     28,52      0,85
     28,54      0,55
     28,56     -0,39
     28,58     -1,04
     28,60     -1,40
     28,62     -1,26
     28,64     -0,81
     28,66     -0,29
     28,68      0,03
     28,70      0,03
     28,72     -0,43
     28,74     -0,24
     28,76     -1,00
     28,78     -1,28
     28,80     -0,81
     28,82     -0,99
     28,84     -0,52
     28,86     -0,67
     28,88     -0,65
     28,90     -0,61
     28,92     -0,58
     28,94     -0,57
     28,96     -0,57
     28,98     -0,24
     29,00      0,48
     29,02      0,15
     29,04      0,43
     29,06      0,36
     29,08     -0,01
     29,10      0,95
     29,12      1,04
     29,14      1,32
     29,16      2,11
     29,18      1,86
     29,20      1,39
     29,22      0,99
     29,24      0,62
     29,26      0,28
     29,28      0,33
     29,30      0,76
     29,32      0,86
     29,34      0,86
     29,36      0,85
     29,38      0,73
     29,40     -0,07
     29,42     -0,98
     29,44     -1,31
     29,46     -1,32
     29,48     -0,97
     29,50     -0,45
